,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio
CTD,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,171.9854026461029,71.9854026461029,-33.27146338686896,100.0,2.52884426336276,25.014932832832464,1326 days 00:00:00,11,11,0,0.0,45.45454545454545,37.137625000000014,-7.038392857142846,16.851908749236976,-3.2053363271311155,28 days 09:36:00,15 days 00:00:00,4.325524713258431,6.54412751328208,0.6519405090184273,0.3585823925262384,1.351837300694685,1.057311917287269
CTF,2017-10-17 00:00:00,2025-08-20 00:00:00,1959 days 00:00:00,100.0,84.22975574710058,-15.770244252899419,64.8347732066221,100.0,1.819699205265563,37.24129118087111,1661 days 00:00:00,9,9,0,0.0,11.11111111111111,31.756484149855922,-9.906882591093098,31.756484149855922,-5.404887026282693,26 days 00:00:00,10 days 09:00:00,0.6569180269699869,-1.75224936143327,-0.25460938044332415,-0.08450479998850785,0.8466377151700961,-0.3533599162306866
CTG,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,117.85595925009417,17.855959250094173,306.9053100740225,100.0,2.742829116950381,20.826555652700048,1051 days 00:00:00,12,12,0,0.0,66.66666666666666,14.039140271493217,-10.982125178414172,6.582804717286124,-8.104795406229998,31 days 00:00:00,10 days 06:00:00,1.4485293608254963,1.4879966041745116,0.23995570831578927,0.12661234142883773,1.1058963671464161,0.34535564999941376
CTI,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,91.67531192608435,-8.324688073915652,39.41686770178217,100.0,1.5592826958026644,40.588207190646465,1118 days 00:00:00,8,8,0,0.0,12.5,39.15454545454546,-12.661963190184021,39.15454545454546,-5.722491259891612,47 days 00:00:00,13 days 13:42:51.428571428,0.8007435585187852,-1.0405860092394557,-0.021750113542988836,-0.033692174154505504,0.9874672514589469,-0.030557398868853856
CTR,2018-03-27 00:00:00,2025-08-20 00:00:00,1845 days 00:00:00,100.0,257.6573575138855,157.65735751388544,693.5468326645461,100.0,5.17056723412927,33.197416473827005,1137 days 00:00:00,13,13,0,0.0,46.15384615384615,85.70240345134687,-10.099282165936556,26.970154429442,-4.818693132172643,35 days 12:00:00,14 days 03:25:42.857142857,3.1599246702734174,12.127489039529646,0.8745170788962989,0.6202797194105271,1.407986621091429,1.277878588589996
CTS,2016-06-06 00:00:00,2025-08-20 00:00:00,2301 days 00:00:00,100.0,84.20518430996643,-15.794815690033573,559.0649218650743,100.0,1.9039642619723507,46.5057028705456,2092 days 00:00:00,10,10,0,0.0,30.0,21.316923076923093,-23.004395188428315,12.485684195545439,-6.833513573079883,40 days 08:00:00,18 days 00:00:00,0.6732905372831404,-1.5794815690033563,-0.029053725265076016,-0.057845867542227404,0.9864579360497995,-0.037754883833412994
CTX,2016-06-06 00:00:00,2025-08-20 00:00:00,2294 days 00:00:00,100.0,229.76283241630998,129.76283241630998,287.9945027976847,100.0,2.0432814640276193,25.77782171481946,802 days 00:00:00,8,8,0,0.0,37.5,95.05731290363431,-9.957114147909959,47.11540824504792,-4.481346552917468,37 days 16:00:00,9 days 04:48:00,4.4594528138606755,16.220354052038743,0.7180516739562212,0.5489986737696517,1.6813080701862841,1.4213148015110142
DBC,2016-06-06 00:00:00,2025-08-20 00:00:00,2298 days 00:00:00,100.0,116.96132326630533,16.961323266305328,5.253576440925478,100.0,0.6355907286081472,15.3386655867166,1350 days 00:00:00,3,3,0,0.0,66.66666666666666,14.23000000000001,-4.212048192771074,10.569494382022473,-4.212048192771074,42 days 12:00:00,11 days 00:00:00,4.770633267029162,5.6537744221017725,0.28811222243214524,0.1642724274730988,1.2371699980805833,0.42813970219623015
DBD,2017-06-14 00:00:00,2025-08-20 00:00:00,2043 days 00:00:00,100.0,92.50652531836782,-7.493474681632178,49.07176852358162,100.0,0.9309388946906049,11.416522997241435,1438 days 00:00:00,5,5,0,0.0,40.0,2.2797872340425647,-4.924999999999984,1.564762268509912,-3.5564710900889516,21 days 00:00:00,17 days 00:00:00,0.2743593241376877,-1.4986949363264344,-0.1755046300637245,-0.1210485587794782,0.8849522571833356,-0.25861779603323387
DCF,2017-06-12 00:00:00,2025-08-20 00:00:00,2049 days 00:00:00,100.0,27.30014505647263,-72.69985494352737,607.0666896463342,100.0,1.508826555662087,79.46965652744284,1945 days 00:00:00,10,10,0,0.0,10.0,6.223949367088632,-44.27352941176469,6.223949367088632,-12.445304851055022,19 days 00:00:00,38 days 10:40:00,0.07878765564162926,-7.269985494352732,-0.51495787038449,-0.2598155742332326,0.6563507108143065,-0.6410961059502038
DCL,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,145.44856529332208,45.44856529332209,50.19680314675345,100.0,0.9136652585954845,33.47276237430229,1207 days 00:00:00,4,4,0,0.0,50.0,42.39772382397572,-10.311336032388663,32.33638816146288,-8.57266020369433,41 days 00:00:00,24 days 00:00:00,3.2633826694515498,11.362141323330517,0.4601372496244778,0.18268346858291087,1.3121363305116707,0.740819025516363
DCM,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,78.37145337283921,-21.628546627160787,369.49740920414274,100.0,1.8746470713945813,32.78165867891198,1143 days 00:00:00,10,10,0,0.0,20.0,33.52662693661973,-17.90206043956044,18.399332425655846,-6.672299157597126,31 days 00:00:00,14 days 03:00:00,0.5944115911773291,-2.162854662716077,-0.21369792520968392,-0.11553054256520791,0.8937138756139601,-0.2998496092754921
DDV,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,44.524442237217215,-55.47555776278279,307.4301922529826,100.0,1.7155379994669044,57.35126937858864,2099 days 00:00:00,15,15,0,0.0,26.666666666666668,42.34220560353907,-28.686596583442824,13.830603214125887,-10.768001297488599,26 days 18:00:00,11 days 17:27:16.363636363,0.3124226213865251,-3.6983705175188524,-0.2856815583475551,-0.20977291667632525,0.8651041694173831,-0.40689257606230583
DGC,2016-06-06 00:00:00,2025-08-20 00:00:00,2299 days 00:00:00,100.0,121.5460868226972,21.546086822697205,263.837886416626,100.0,2.8695978231029766,61.66123487724826,1064 days 00:00:00,11,11,0,0.0,45.45454545454545,23.185681818181695,-30.87483690896764,17.638250883942312,-9.114844052017585,43 days 19:12:00,20 days 12:00:00,1.2526624101351649,1.958735165699748,0.3095284010138082,0.051026426635077914,1.1878615333279672,0.35804343645960235
DGW,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,161.6480337378539,61.64803373785389,179.8562203649936,100.0,4.120016784722198,32.93064264237625,968 days 00:00:00,15,14,1,-12.565177646891215,57.14285714285714,63.42306006859666,-10.174761016949134,14.86199058465175,-7.312941180442155,28 days 03:00:00,14 days 00:00:00,1.96140494328035,5.30094367033894,0.5166947520087041,0.24005138630859368,1.2280404621442549,0.7889922421239555
DHB,2017-12-13 00:00:00,2025-08-20 00:00:00,1918 days 00:00:00,100.0,114.34561417520858,14.345614175208581,32.89705882352922,100.0,1.3010375918065926,34.35793034876069,1614 days 00:00:00,5,5,0,0.0,40.0,54.507142857142895,-24.971742041825483,28.76571991600222,-9.745947541253685,53 days 00:00:00,15 days 00:00:00,1.3290188871184951,2.869122835041722,0.2425944218808528,0.07520607886667077,1.2948367072888116,0.35742904624185096
DHC,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,109.94861029975169,9.948610299751692,140.72316886557726,100.0,2.308710281626953,16.755316073977216,1040 days 00:00:00,11,11,0,0.0,45.45454545454545,16.44999999999999,-8.658352402745589,7.48308014085665,-4.1321227854150555,37 days 09:36:00,13 days 04:00:00,1.3598942261059053,0.9044191181592445,0.212817515183147,0.09035023337456513,1.0917809180518543,0.32760312428394084
DHG,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,134.40578829081213,34.405788290812126,131.4185366751933,100.0,0.9948289022706305,8.552689035741524,1241 days 00:00:00,4,4,0,0.0,75.0,27.936123866817645,-6.011357340720216,13.146263183882887,-6.011357340720216,33 days 16:00:00,13 days 00:00:00,5.006620406338635,8.60144707270303,0.5673408257572704,0.5607391881227057,1.4727818745900636,1.0785599898975877
DHT,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,866.7334516156782,766.7334516156782,751.2103291063706,100.0,4.897142670416873,18.865779713548235,877 days 00:00:00,7,7,0,0.0,71.42857142857143,173.90108695652145,-9.581054365733113,71.32904103972596,-7.924321269024253,64 days 00:00:00,13 days 12:00:00,15.04029876064478,109.53335023081117,1.723672415666044,2.1622558520084536,2.0679238917337583,3.7724642049599635
DIG,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,184.86875742109413,84.86875742109413,361.45736402976115,100.0,5.937946376858173,42.87466417498369,934 days 00:00:00,18,18,0,0.0,44.44444444444444,57.983516483517505,-29.979344389763778,21.33157669129875,-7.440908653382239,32 days 09:00:00,13 days 21:36:00,1.5640332326304212,4.7149309678385585,0.5355461593094015,0.2384648109462701,1.212040951343688,0.8054061511007466
DMC,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,104.0552721785235,4.055272178523495,43.8463807851337,100.0,0.8886475011179681,22.121109195669025,2236 days 00:00:00,4,4,0,0.0,25.0,18.20263157894731,-6.829864253393655,18.20263157894731,-4.1373713093116296,33 days 00:00:00,9 days 08:00:00,1.2870140819920013,1.013818044630872,0.11391110779134458,0.028558215482021903,1.109049115649871,0.18526236373011642
DNA,2018-03-15 00:00:00,2025-08-20 00:00:00,1858 days 00:00:00,100.0,28.246530428028734,-71.75346957197127,81.64177462871072,100.0,1.4817057642441167,72.67984978249751,1749 days 00:00:00,12,11,1,-0.03256329026901028,18.181818181818183,8.795734597156423,-36.280191935483856,6.423399213471832,-13.735000009909932,12 days 12:00:00,18 days 02:40:00,0.12038616710349268,-6.520082389245661,-0.6912588695159981,-0.3025770157810296,0.5606990316405586,-0.8605432067802743
DNH,2017-11-06 00:00:00,2025-08-20 00:00:00,1945 days 00:00:00,100.0,67.64351068171035,-32.35648931828965,509.3809468817014,100.0,1.9583931280187301,47.58392856851925,1634 days 00:00:00,10,10,0,0.0,30.0,23.49370406990668,-16.642394014962576,11.540209048943268,-9.382667346075205,46 days 08:00:00,18 days 13:42:51.428571428,0.5072265815616627,-3.2356489318289645,-0.29740073650353394,-0.14865068678151167,0.7487090214922502,-0.385021948111299
DNP,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,98.53484301493995,-1.465156985060048,69.5630424728319,100.0,1.931468358948086,28.996140624064644,1455 days 00:00:00,8,8,0,0.0,37.5,28.07905778432097,-15.110447761194026,12.635850703818734,-6.7403788541903635,41 days 08:00:00,12 days 09:36:00,0.9644712558419026,-0.18314462313250512,0.05021262477390264,-0.008054671712724979,1.0335037182881632,0.06943903769880545
DNW,2016-08-05 00:00:00,2025-08-20 00:00:00,2260 days 00:00:00,100.0,30.45376767764425,-69.54623232235575,217.6634611708017,100.0,2.359785209575186,74.1501662217012,2077 days 00:00:00,24,24,0,0.0,20.833333333333336,9.486641470090333,-24.15263157894777,5.038562201392194,-7.102768725952304,34 days 00:00:00,11 days 12:37:53.684210526,0.14311263271232016,-2.8977596800981575,-0.4618431780977297,-0.2356186201890164,0.8238854624598031,-0.6056770759108125
DPG,2017-06-12 00:00:00,2025-08-20 00:00:00,2046 days 00:00:00,100.0,459.96281575185895,359.96281575185895,115.07521003478062,100.0,10.711318875494866,45.44782504307936,820 days 00:00:00,11,11,0,0.0,72.72727272727273,144.07609044901665,-22.38797399783314,39.894717281722706,-17.830624016269216,44 days 03:00:00,17 days 08:00:00,2.0236207461742968,32.72389234107808,1.0342904719223391,0.6884552683427269,1.4528899394818144,1.4480357147830991
DPM,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,106.82338530593027,6.823385305930272,51.180611636940874,100.0,1.988603786599865,46.195342162194315,948 days 00:00:00,8,8,0,0.0,25.0,51.704565217391284,-13.292349090909067,32.92595282146143,-7.626295850817106,35 days 00:00:00,17 days 08:00:00,1.1140955765359393,0.8529231632412841,0.151690155770096,0.02275478479938324,1.0922781013030738,0.19654505826869584
DPR,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,66.58952748764493,-33.41047251235507,104.95490301330763,100.0,2.14864754822158,51.07693967464988,935 days 00:00:00,11,10,1,-5.985858606051536,40.0,10.999551569506743,-33.88057142857141,5.864978040710382,-7.811761355004436,37 days 00:00:00,12 days 12:00:00,0.46508606669172287,-2.742461390630355,-0.3990752288460756,-0.12214181707680866,0.8163836999400994,-0.5036633797290662
DRC,2016-06-06 00:00:00,2025-08-20 00:00:00,2305 days 00:00:00,100.0,132.65901641620314,32.65901641620316,-35.23395131376104,100.0,1.5898825374766905,15.679442508710794,985 days 00:00:00,7,7,0,0.0,42.857142857142854,33.38689721191818,-6.927272727272715,17.443286283735983,-4.402687494610433,44 days 00:00:00,14 days 00:00:00,2.5658322422150555,4.665573773743309,0.4081338764716285,0.2919010905630822,1.231970245092923,0.6198571293549402
DRG,2020-05-11 00:00:00,2025-08-20 00:00:00,1321 days 00:00:00,100.0,62.50646029907256,-37.49353970092744,63.0256690333149,100.0,0.4759533711371388,38.341617550848056,955 days 00:00:00,3,3,0,0.0,0.0,-5.967559999999989,-19.24038412811026,,-14.31346470937008,,10 days 00:00:00,0.0,-12.49784656697581,-1.1196714548484596,-0.3175680073079236,0.17245997317568457,-1.1473915074971945
DSC,2018-06-05 00:00:00,2025-08-20 00:00:00,1796 days 00:00:00,100.0,41.20847925606183,-58.79152074393817,-68.03060397703578,100.0,0.7560266081294786,66.1367451560907,1596 days 00:00:00,6,6,0,0.0,16.666666666666664,40.27454357675905,-31.22758016788453,40.27454357675905,-21.198285613464908,39 days 00:00:00,11 days 00:00:00,0.23874599235403735,-9.798586790656362,-0.495586284618396,-0.24928691004210612,0.7349639713539212,-0.6392995931438853
DSE,2024-11-19 00:00:00,2025-08-20 00:00:00,187 days 00:00:00,100.0,110.36757360286774,10.367573602867736,37.528604118993236,100.0,0.09990009990008275,0.09990009990008275,1 days 00:00:00,1,0,1,10.367573602867736,,,,,,,,,,1.8425910577157998,212.5430210062484,102.60148827574025,141.94683013082815
DSP,2019-03-14 00:00:00,2025-08-20 00:00:00,1609 days 00:00:00,100.0,58.599158006280035,-41.400841993719965,29.994524158762136,100.0,0.7450905806924826,46.354154007786505,1536 days 00:00:00,5,4,1,-2.765880257896413,0.0,-2.255486784877863,-22.64428341384862,,-11.147420209256081,,16 days 00:00:00,0.0,-9.65874043395589,-0.7494570911981571,-0.2463169395678294,0.5002631385296914,-0.8618116896872087
DTD,2018-04-12 00:00:00,2025-08-20 00:00:00,1838 days 00:00:00,100.0,170.4625766183072,70.46257661830721,137.23875378215317,100.0,1.7331344307633585,21.20363614852206,570 days 00:00:00,7,7,0,0.0,71.42857142857143,50.001005025125636,-9.408659217877089,16.355119483543394,-8.44307133079284,39 days 00:00:00,14 days 00:00:00,4.010453423948951,10.066082374043889,0.5569371882766868,0.5269237552621228,1.2634316330116955,0.9058355591582058
DTK,2017-05-16 00:00:00,2025-08-20 00:00:00,2063 days 00:00:00,100.0,46.05558031529019,-53.94441968470981,3.951104402393968,100.0,1.1703549924887242,53.94441968470981,1553 days 00:00:00,10,10,0,0.0,30.0,6.589320388349515,-39.446428571428555,4.473030846498197,-11.178610588219877,25 days 00:00:00,18 days 06:51:25.714285714,0.1220369317248159,-5.39444196847098,-0.46465817621479366,-0.23761948679269077,0.7020822998040289,-0.5226262353428133
DTP,2020-11-05 00:00:00,2025-08-20 00:00:00,1194 days 00:00:00,100.0,227.44768522036276,127.44768522036276,152.97019734192463,100.0,1.7472680631137578,39.16316449731813,815 days 00:00:00,5,5,0,0.0,80.0,56.72671874699354,-6.4357961783439475,26.384188968506155,-6.4357961783439475,43 days 12:00:00,13 days 00:00:00,13.65254147171737,25.489537044072552,1.0519610262124617,0.7291893030004558,1.6453566744644101,1.8902382119742496
DVN,2017-10-06 00:00:00,2025-08-20 00:00:00,1966 days 00:00:00,100.0,85.48056540719932,-14.519434592800678,66.75225395848967,100.0,1.4105796125384322,37.35679464048257,1888 days 00:00:00,8,8,0,0.0,37.5,14.232912430305017,-13.694049118387873,4.937725834882578,-5.6255886389780505,25 days 16:00:00,14 days 09:36:00,0.44842065670947895,-1.8149293241000832,-0.08167430569766623,-0.07684245238313778,0.9525299367400819,-0.11955815424822434
DVP,2016-06-06 00:00:00,2025-08-20 00:00:00,2305 days 00:00:00,100.0,94.38683047043806,-5.613169529561944,45.915172976109986,100.0,2.2458732570792677,28.39254438068452,1004 days 00:00:00,11,11,0,0.0,27.27272727272727,16.181894397395926,-17.34569396075584,10.313277158942942,-4.086726427335477,32 days 08:00:00,18 days 00:00:00,0.8477125073185442,-0.5102881390510872,0.008653858469238012,-0.03207190809827683,1.0047167513642923,0.011423562871161893
DXG,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,117.47497637741485,17.474976377414848,212.20092821607602,100.0,1.183876760429943,27.692980092170277,1478 days 00:00:00,7,6,1,26.164708851543907,16.666666666666664,31.933439490445863,-19.57388949079088,31.933439490445863,-6.836742017257627,45 days 00:00:00,14 days 14:24:00,0.7340391231142185,-1.448288745688175,0.25426919606047466,0.09331844458038553,1.1491233372302945,0.36316385161529463
DXS,2021-12-08 00:00:00,2025-08-20 00:00:00,922 days 00:00:00,100.0,76.52012869058089,-23.47987130941911,-52.16782737370207,100.0,0.386602719211851,37.183794104000846,854 days 00:00:00,2,2,0,0.0,50.0,5.057894736842111,-27.18750430962342,5.057894736842111,-27.18750430962342,35 days 00:00:00,5 days 00:00:00,0.17708942920205514,-11.739935654709555,-0.48210122172552844,-0.27034518158279747,0.6455765266481468,-0.5366018213738387
EIB,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,74.45166476109034,-25.548335238909658,153.78151260504228,100.0,1.1584011292311107,40.65512951274795,1884 days 00:00:00,6,6,0,0.0,33.33333333333333,16.06279069767444,-18.520486275033374,10.172741502683378,-11.267633727288349,22 days 00:00:00,11 days 18:00:00,0.44247335817208,-4.25805587315161,-0.33568534837600694,-0.11231487730668872,0.7700619836192425,-0.4145491335881316
ELC,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,110.2002296146992,10.200229614699197,13.10690896803881,100.0,1.7490441449431409,35.06859050988766,1282 days 00:00:00,8,8,0,0.0,25.0,72.68301886792455,-25.110129870129853,42.59878216123501,-8.550747178038577,50 days 12:00:00,16 days 16:00:00,1.1726216653065193,1.2750287018373978,0.1763889974896762,0.044216630034604056,1.090855182192111,0.2589865903161363
EVF,2018-12-25 00:00:00,2025-08-20 00:00:00,1651 days 00:00:00,100.0,163.0029073678411,63.0029073678411,274.3139043929316,100.0,1.5896612495176983,35.098261296065786,568 days 00:00:00,8,7,1,45.1305440921049,42.857142857142854,29.67675419433559,-24.60408354114712,22.6215164899754,-10.081275089848443,37 days 08:00:00,20 days 12:00:00,1.3879615744908096,2.5531947536766024,0.5737384772962467,0.32499653847150717,1.2469550339094457,0.8508360313404104
EVG,2017-10-26 00:00:00,2025-08-20 00:00:00,1952 days 00:00:00,100.0,149.40579577188603,49.405795771886034,81.35340753604669,100.0,0.9058814989504151,38.06228875142962,1143 days 00:00:00,3,3,0,0.0,33.33333333333333,67.53507203773297,-7.061263736263712,67.53507203773297,-5.539747497339628,58 days 00:00:00,14 days 12:00:00,3.735373665951521,16.468598590628673,0.5351004757847075,0.20483469258926718,1.4094826124093272,0.8547833118730511
EVS,2018-12-19 00:00:00,2025-08-20 00:00:00,1655 days 00:00:00,100.0,216.8071252548339,116.80712525483389,-24.03846153846121,100.0,1.1922425151030578,18.537943686623358,1031 days 00:00:00,4,4,0,0.0,50.0,104.39328859060404,-6.473913043478236,62.66299044914818,-6.3190460739779155,47 days 00:00:00,7 days 12:00:00,6.644333013338698,29.201781313708473,0.8607628380734346,1.0038521117020867,1.7041215846774478,1.5515498185732295
FCN,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,190.83327688043002,90.83327688043002,42.096637045241025,100.0,1.2081519790679505,31.941808191808175,1135 days 00:00:00,4,4,0,0.0,50.0,55.81519087378643,-7.908333333333325,45.58979543689322,-4.8052944862154,70 days 12:00:00,10 days 00:00:00,6.026603631105789,22.708319220107505,0.6997283015718102,0.3374879380475857,1.4599048044720524,1.1489492527486
FIC,2018-12-20 00:00:00,2025-08-20 00:00:00,1662 days 00:00:00,100.0,83.7501964950686,-16.249803504931407,18.715255852916247,100.0,0.9505980170723425,46.89441182754424,1447 days 00:00:00,6,6,0,0.0,33.33333333333333,43.69104496516786,-20.05850462487152,22.083567937129395,-12.51812291549316,25 days 00:00:00,20 days 00:00:00,0.6222934727298699,-2.7083005841552374,-0.049209394547052684,-0.08145125283247143,0.9694479021315341,-0.07200063945604564
FIT,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,279.58498650803836,179.58498650803838,-18.52124800670859,100.0,1.9845057248820557,35.07213447709315,1407 days 00:00:00,6,5,1,29.179843591865307,60.0,61.98265306122451,-8.18099173553718,41.57001354717478,-5.264689416155679,44 days 08:00:00,12 days 12:00:00,9.469153491482391,30.081028583234605,0.9515984743450763,0.5043675740611485,1.589130562987162,1.5907551983560844
FLC,2016-06-06 00:00:00,2025-08-20 00:00:00,2295 days 00:00:00,100.0,71.50757780341021,-28.492422196589786,-37.3506655223138,100.0,0.36328295765515894,42.4079822616408,890 days 00:00:00,2,2,0,0.0,0.0,-4.102343749999988,-25.462068965517243,,-14.782206357758614,,28 days 00:00:00,0.0,-14.246211098294893,-0.32806398719395535,-0.12247629254018731,0.7724011738390916,-0.43018112439269746
FMC,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,97.05800688983311,-2.941993110166891,259.3577166682799,100.0,2.232458252678016,27.158715830797053,1495 days 00:00:00,10,10,0,0.0,60.0,10.373357664233755,-8.459448818897624,4.447115913223007,-6.916563961454042,28 days 08:00:00,14 days 00:00:00,0.9078052708822958,-0.2941993110166883,0.036078382552583714,-0.017377374020045522,1.0174680720239007,0.052319114109112885
FOX,2017-06-13 00:00:00,2025-08-20 00:00:00,2048 days 00:00:00,100.0,94.46139525554307,-5.538604744456933,146.68662026057424,100.0,2.8246985424900095,44.07603761374846,718 days 00:00:00,12,12,0,0.0,50.0,22.158564017883585,-34.123464143128004,10.048054350362639,-8.923578630049388,30 days 12:00:00,10 days 00:00:00,0.9270163321024001,-0.46155039537141374,0.055082938614523264,-0.02292300577044925,1.037242547820376,0.06404898086511274
FPT,2016-06-06 00:00:00,2025-08-20 00:00:00,2305 days 00:00:00,100.0,79.67783730008392,-20.322162699916078,470.02157757509934,100.0,4.162719235738485,41.09434444042988,1005 days 00:00:00,22,22,0,0.0,31.818181818181817,17.81171003717474,-32.98564798682901,9.991612070737961,-5.27436221415821,41 days 13:42:51.428571428,14 days 17:36:00,0.7534746086484347,-0.9237346681780036,-0.07055670232660556,-0.08598432084710923,0.9721215937506537,-0.08281288312569912
FRT,2018-09-17 00:00:00,2025-08-20 00:00:00,1731 days 00:00:00,100.0,85.33383794618247,-14.66616205381753,116.97740920987192,100.0,1.185886808074801,35.19792307692307,847 days 00:00:00,7,7,0,0.0,42.857142857142854,10.926586826347306,-26.86434614481407,7.751339826298108,-8.367555800247574,38 days 00:00:00,12 days 00:00:00,0.5514103347504002,-2.09516600768822,0.004753692631932821,-0.09344108026925145,1.0035165062310587,0.005343670296509967
FTS,2017-06-13 00:00:00,2025-08-20 00:00:00,2048 days 00:00:00,100.0,165.61751046295336,65.61751046295335,469.17472524571986,100.0,3.175258835342987,55.48165108293319,981 days 00:00:00,13,13,0,0.0,38.46153846153847,81.38463541033065,-26.50196111315336,33.044749112413925,-9.294403214377658,37 days 00:00:00,13 days 09:00:00,1.5835498472257932,5.047500804842564,0.47809618880674676,0.16957238636069688,1.2342835201335078,0.6285340069350943
GAB,2019-11-28 00:00:00,2025-08-20 00:00:00,1421 days 00:00:00,100.0,115.77811820218756,15.778118202187558,1761.6113744075842,100.0,0.4658713711904384,8.297262332571252,1144 days 00:00:00,2,2,0,0.0,50.0,25.063543003851102,-7.413433742331291,25.063543003851102,-7.413433742331291,80 days 00:00:00,5 days 00:00:00,2.7038293755649536,7.889059101093774,0.688291622185942,0.46218390149537597,2.2696558247879355,1.0293842401955233
GAS,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,110.79800937195702,10.798009371957022,46.96845030227148,100.0,1.2778108549279674,12.022156454967194,1577 days 00:00:00,6,6,0,0.0,50.0,13.447053571428603,-8.702127659574455,8.649875391187782,-4.650766837608235,26 days 16:00:00,9 days 00:00:00,1.685247266192735,1.799668228659503,0.2504235799279043,0.13622212355919056,1.1732390598028917,0.4095265508743687
GCF,2023-05-19 00:00:00,2025-08-20 00:00:00,565 days 00:00:00,100.0,118.04915732324258,18.049157323242582,154.44380733944985,100.0,0.41704780309848183,26.162512586918744,109 days 00:00:00,2,2,0,0.0,50.0,18.67284133107403,-0.5104201251436445,18.67284133107403,-0.5104201251436445,44 days 00:00:00,15 days 00:00:00,36.396736121016495,9.024578661621284,0.5474727267588073,0.43249112434357606,1.3234806890757331,0.8782492822666453
GDA,2024-01-25 00:00:00,2025-08-20 00:00:00,389 days 00:00:00,100.0,100.0,0.0,-10.211806086557695,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
GEE,2022-07-28 00:00:00,2025-08-20 00:00:00,747 days 00:00:00,100.0,148.7947456337797,48.7947456337797,323.96705020920535,100.0,0.84315336075135,21.972499545061087,192 days 00:00:00,4,3,1,18.684467106504854,100.0,19.410955495822474,2.29127182044888,9.415962160086162,,28 days 08:00:00,,inf,10.036759509091612,0.8173798084150081,0.9753603885549877,1.3380469127237964,1.2278323575455181
GEG,2017-08-10 00:00:00,2025-08-20 00:00:00,2001 days 00:00:00,100.0,155.17406211902988,55.174062119029884,45.50201141327801,100.0,2.8223318250709473,28.31845467366747,862 days 00:00:00,11,11,0,0.0,54.54545454545454,46.32344191301072,-15.515679442508679,13.450915055843652,-4.935434771226108,35 days 08:00:00,14 days 04:48:00,2.6006474877803663,5.015823829002718,0.5684062728945958,0.29466842172918967,1.2524844371523343,0.8973935612612214
GEX,2016-06-06 00:00:00,2025-08-20 00:00:00,2301 days 00:00:00,100.0,90.34966526325915,-9.650334736740845,312.7861809396353,100.0,2.1406375655293823,53.607006985706406,1050 days 00:00:00,10,10,0,0.0,50.0,26.68218181818183,-23.320021528525288,13.366422417152208,-13.145266602600858,29 days 00:00:00,11 days 19:12:00,0.8653180356342082,-0.9650334736740831,-0.01775708004307186,-0.029789040815493786,0.9918174765014788,-0.025131164590605763
GHC,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,91.37332712392343,-8.626672876076569,120.09136943890906,100.0,2.5735890520320126,26.738334593022316,2132 days 00:00:00,12,12,0,0.0,33.33333333333333,16.16412782684129,-20.29176800177487,7.0047664038661415,-4.122421771125031,41 days 06:00:00,13 days 21:00:00,0.768215066781096,-0.7188894063397142,-0.02819929244333305,-0.053071648425823154,0.9781143601919315,-0.03703304860184742
